Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2019,201902,February 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,950389,,738875,,,0
HS,2019,201902,February 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,,,1874797988,,,0
HS,2019,201902,February 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,365611000,,131074744,,,0
HS,2019,201902,February 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,345843007,,117149501,,,0
HS,2019,201902,February 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,14181972,,4280209,,,0
HS,2019,201902,February 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,26661471,,54197805,,,0
HS,2019,201902,February 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,130011140,,5569923,,,0
HS,2019,201902,February 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,88828900,,5544084,,,0
HS,2019,201902,February 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,57624095,,95848929,,,0
HS,2019,201902,February 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,54446,,50393,,,0
HS,2019,201902,February 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,203164655,,13644953,,,0
HS,2019,201902,February 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,2395550,,13051758,,,0
HS,2019,201902,February 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,581843,,7672379,,,0
HS,2019,201902,February 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,14748,,169680,,,0
HS,2019,201902,February 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,70802,,387118,,,0
HS,2019,201902,February 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,304171649,,,0
HS,2019,201902,February 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,921893619,,,0
HS,2019,201902,February 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,428624310,,,0
HS,2019,201902,February 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,47282710,,,0
HS,2019,201902,February 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,4194280,,1202432,,,0
HS,2019,201902,February 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1296431,,5173894,,,0
HS,2019,201902,February 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,6700188,,,0
HS,2019,201903,March 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,416349969,,137595168,,,0
HS,2019,201903,March 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,11745600,,3572599,,,0
HS,2019,201903,March 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,103708600,,6237497,,,0
HS,2019,201903,March 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,45651000,,67123018,,,0
HS,2019,201903,March 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,170985211,,,0
HS,2019,201903,March 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,476282676,,,0
HS,2019,201903,March 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,13049612,,,0
HS,2019,201903,March 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,907413380,,,0
HS,2019,201903,March 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,23636264,,,0
HS,2019,201903,March 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,24953326,,288724743,,,0
HS,2019,201903,March 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,2029762,,28009666,,,0
HS,2019,201903,March 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1697978,,6921387,,,0
HS,2019,201903,March 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,137448231,,14929925,,,0
HS,2019,201903,March 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,21566260234,,2013533963,,,0
HS,2019,201903,March 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,242569499,,85376350,,,0
HS,2019,201903,March 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,303009162,,,0
HS,2019,201903,March 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,489203827,,,0
HS,2019,201903,March 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,58376644,,,0
HS,2019,201903,March 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,1080929271,,,0
HS,2019,201903,March 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,8831669,,,0
HS,2019,201904,April 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,429678598,,,0
HS,2019,201904,April 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,132761204,,,0
HS,2019,201904,April 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,715298489,,,0
HS,2019,201904,April 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,4570388,,,0
HS,2019,201904,April 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,975516,,3520532,,,0
HS,2019,201904,April 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,847991,,733698,,,0
HS,2019,201904,April 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,117080001,,12857172,,,0
HS,2019,201904,April 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,331964739,,107721465,,,0
HS,2019,201904,April 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,9299000,,14566341,,,0
HS,2019,201904,April 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,60121300,,2659344,,,0
HS,2019,201901,January 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,75339,,64988,,,0
HS,2019,201901,January 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,167230386,,11201498,,,0
HS,2019,201901,January 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,125294008,,15238604,,,0
HS,2019,201901,January 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1276908,,4805384,,,0
HS,2019,201901,January 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,9850859,,,0
HS,2019,201901,January 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,12879112,,,0
HS,2019,201901,January 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,14223598,,,0
HS,2019,201901,January 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,403307103,,18248523,,,0
HS,2019,201901,January 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,21891695843,,2110564069,,,0
HS,2019,201901,January 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,3552076,,19480190,,,0
HS,2019,201901,January 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,315760392,,,0
HS,2019,201901,January 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,648160271,,,0
HS,2019,201901,January 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,50081196,,,0
HS,2019,201901,January 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,1050107087,,,0
HS,2020,202007,July 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,10330931,,125665344,,,0
HS,2020,202007,July 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,105603,,1401556,,,0
HS,2019,201905,May 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,83958,,465755,,,0
HS,2019,201905,May 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,10,,112,,,0
HS,2019,201905,May 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,99776000,,185716213,,,0
HS,2019,201905,May 2019,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,260885000,,11294662,,,0
HS,2019,201905,May 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,338460410,,18167109,,,0
HS,2019,201905,May 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2616,Precious metal ores and concentrates,,,,,,,267,,326,,,0
HS,2019,201905,May 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,92167185,,9700249,,,0
HS,2019,201905,May 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1480733,,5744574,,,0
HS,2019,201905,May 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,2480991,,34236392,,,0
HS,2019,201905,May 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,25280825,,292514105,,,0
HS,2019,201905,May 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,23786095476,,2260959134,,,0
HS,2019,201905,May 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,3609020,,18240652,,,0
HS,2019,201905,May 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,692576309,,,0
HS,2019,201905,May 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,5388900,,,0
HS,2019,201905,May 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,148648278,,,0
HS,2019,201905,May 2019,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,482712489,,,0
HS,2019,201905,May 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,214417344,,,0
HS,2019,201905,May 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,622344851,,,0
HS,2019,201905,May 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,1073684245,,,0
HS,2019,201905,May 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,78340352,,,0
HS,2019,201905,May 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,8557782,,,0
HS,2020,202007,July 2020,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1547051,,5812865,,,0
HS,2019,201906,June 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,185948841,,,0
HS,2019,201906,June 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,1047472661,,,0
HS,2019,201906,June 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,700306336,,,0
HS,2019,201906,June 2019,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,53500698,,,0
HS,2019,201906,June 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,2759889,,878915,,,0
HS,2019,201906,June 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,252370453,,86654129,,,0
HS,2019,201907,July 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,29098203,,1871576,,,0
HS,2019,201907,July 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,24440811,,,0
HS,2019,201907,July 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,211004045,,10430479,,,0
HS,2019,201907,July 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,23690208,,2896396,,,0
HS,2019,201907,July 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1246794,,5157417,,,0
HS,2019,201907,July 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,3672543,,19507781,,,0
HS,2019,201907,July 2019,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,19698742837,,1944504478,,,0
HS,2020,202007,July 2020,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,211406437,,,0
HS,2020,202007,July 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,621957122,,,0
